PMID	kw1	kw2	link	link_explicit	QuerySet
34473493	CD274	hep g2 cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
34593794	CD274	hyaluronic acid/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
34593794	CD274	immune checkpoint inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
34593794	CD274	immunologic memory	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
35953837	CD274	iron	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35953837/"", ""35953837"")"	https://pubmed.ncbi.nlm.nih.gov/35953837	pmid-ferroptosi-set.txt
34473493	CD274	iron/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
34473493	CD274	kidney	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
35351131	CD274	pharmaceutical preparations	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35351131/"", ""35351131"")"	https://pubmed.ncbi.nlm.nih.gov/35351131	pmid-ferroptosi-set.txt
34593794	CD274	skin neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
34593794	CD274	t-lymphocytes cytotoxic/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
34593794	CD274	tumor escape/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
34473493	CD274	tumor microenvironment	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34473493/"", ""34473493"")"	https://pubmed.ncbi.nlm.nih.gov/34473493	pmid-ferroptosi-set.txt
35953837	CD274	tumor microenvironment	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35953837/"", ""35953837"")"	https://pubmed.ncbi.nlm.nih.gov/35953837	pmid-ferroptosi-set.txt
34593794	CD274	tumor microenvironment/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34593794/"", ""34593794"")"	https://pubmed.ncbi.nlm.nih.gov/34593794	pmid-ferroptosi-set.txt
35953837	CD274	urinary bladder neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35953837/"", ""35953837"")"	https://pubmed.ncbi.nlm.nih.gov/35953837	pmid-ferroptosi-set.txt
34373736	CD47	carcinoma hepatocellular/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	CD47	cd47 antigen/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
36228518	CD47	chlorophyllides/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36228518/"", ""36228518"")"	https://pubmed.ncbi.nlm.nih.gov/36228518	pmid-ferroptosi-set.txt
34373736	CD47	exosomes/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	CD47	fluorescent dyes/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	CD47	hek293 cells/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
36228518	CD47	hemin/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36228518/"", ""36228518"")"	https://pubmed.ncbi.nlm.nih.gov/36228518	pmid-ferroptosi-set.txt
34373736	CD47	heterografts	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
36228518	CD47	hypoxia/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36228518/"", ""36228518"")"	https://pubmed.ncbi.nlm.nih.gov/36228518	pmid-ferroptosi-set.txt
34373736	CD47	kidney/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	CD47	liver/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
36228518	CD47	oxygen/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/36228518/"", ""36228518"")"	https://pubmed.ncbi.nlm.nih.gov/36228518	pmid-ferroptosi-set.txt
34373736	CD47	piperazines/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	CD47	rose bengal/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
32308771	CDH1	CDH2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	EGFR	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	FTH1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	GLS	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	MMP9	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	SLC40A1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	VIM	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	cell proliferation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	cetuximab/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	colorectal neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	epithelial-mesenchymal transition/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	erbb receptors/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH1	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	EGFR	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	FTH1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	GLS	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	MMP9	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	SLC40A1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	VIM	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	cell proliferation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	cetuximab/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	colorectal neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	epithelial-mesenchymal transition/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	erbb receptors/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	mutation	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	proto-oncogene proteins p21(ras)/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	CDH2	sesquiterpenes/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
34699654	CDKN2A	LCN2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	carcinoma renal cell/chemically induced	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	cationic amino acid transporter 1/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	cyclin-dependent kinase inhibitor p15/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	cyclin-dependent kinase inhibitor p16/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	ferric compounds/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	ferritins/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	gene expression regulation neoplastic	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	gene regulatory networks	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	homozygote	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	lipocalin-2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	nitrilotriacetic acid/adverse effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	oxidative stress	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	receptors transferrin/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	sequence deletion	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
34699654	CDKN2A	species specificity	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34699654/"", ""34699654"")"	https://pubmed.ncbi.nlm.nih.gov/34699654	pmid-ferroptosi-set.txt
32835374	CTNNB1	GCLC	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	GCLM	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	HMOX1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	TCF7L2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	antimetabolites antineoplastic/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	beta catenin/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	colorectal neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	drug resistance neoplasm/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	fluorouracil/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
32835374	CTNNB1	plant extracts/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32835374/"", ""32835374"")"	https://pubmed.ncbi.nlm.nih.gov/32835374	pmid-ferroptosi-set.txt
33554661	DENR	DNM1L	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	FKBP8	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	FUNDC1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	NFE2L2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	PINK1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	UTRN	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	cell movement/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	disease progression	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	ferroptosis/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	mitochondria/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	mitophagy/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DENR	neoplasms/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	FKBP8	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	FUNDC1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	NFE2L2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	PINK1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	UTRN	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	cell movement/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	disease progression	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	ferroptosis/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	mitochondria/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	mitophagy/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
33554661	DNM1L	neoplasms/pathology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33554661/"", ""33554661"")"	https://pubmed.ncbi.nlm.nih.gov/33554661	pmid-ferroptosi-set.txt
31613630	EDN3	EDNRB	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDN3	cell survival/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDN3	iron/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDN3	reactive oxygen species/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDN3	receptor endothelin b/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDNRB	cell survival/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDNRB	iron/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDNRB	reactive oxygen species/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
31613630	EDNRB	receptor endothelin b/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/31613630/"", ""31613630"")"	https://pubmed.ncbi.nlm.nih.gov/31613630	pmid-ferroptosi-set.txt
34627266	EEF1A2	HMGCR	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34627266/"", ""34627266"")"	https://pubmed.ncbi.nlm.nih.gov/34627266	pmid-ferroptosi-set.txt
34627266	EEF1A2	mcf-7 cells	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34627266/"", ""34627266"")"	https://pubmed.ncbi.nlm.nih.gov/34627266	pmid-ferroptosi-set.txt
34627266	EEF1A2	simvastatin/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34627266/"", ""34627266"")"	https://pubmed.ncbi.nlm.nih.gov/34627266	pmid-ferroptosi-set.txt
34627266	EEF1A2	triple negative breast neoplasms/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34627266/"", ""34627266"")"	https://pubmed.ncbi.nlm.nih.gov/34627266	pmid-ferroptosi-set.txt
34643088	EGFR	GALNT14	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
32308771	EGFR	GLS	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
33113504	EGFR	HMOX1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33113504/"", ""33113504"")"	https://pubmed.ncbi.nlm.nih.gov/33113504	pmid-ferroptosi-set.txt
32308771	EGFR	HMOX1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
32308771	EGFR	MMP9	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
34643088	EGFR	MTOR	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34643088/"", ""34643088"")"	https://pubmed.ncbi.nlm.nih.gov/34643088	pmid-ferroptosi-set.txt
32308771	EGFR	SLC40A1	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32308771/"", ""32308771"")"	https://pubmed.ncbi.nlm.nih.gov/32308771	pmid-ferroptosi-set.txt
