CommunityID	pathway	ORA.P.Value	ORA.Adj.P.Value	Community.Pathway.Overlap	CommunityMeanQScore	CommunitySize	CommunityGenes
51	Telomere Maintenance	4.5075657402236e-31	6.54026324307681e-29	RFC2_RPA3_RPA1_CHTF18_LIG1_POLD3_POLA2_WRN_FEN1_POLD4_DSCC1_PIF1_PRIM1_DNA2_RPA2_POLA1_PCNA_RFC3_RFC1_RFC4_POLD1_RFC5_CHTF8_POLD2_PRIM2	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
26	Formation of tubulin folding intermediates by CCT/TriC	6.07264134979017e-31	8.41060826945938e-29	TUBB1_TUBA4A_CCT7_TUBB2B_TUBB4A_CCT6A_CCT5_CCT8_CCT3_CCT2_TUBA1A_TUBA1C_TCP1_TUBA3E_TUBB6_TUBB3_CCT6B_TUBA8_TUBA1B_TUBB4B_TUBAL3_CCT4	2.12997810718413e-05	85	PPP5C_VASH1_PDRG1_TUBB1_TBCB_CDC37_GAPDHS_MKKS_TUBA4A_CCDC117_DCLK1_CCT7_CYP27A1_KIF13A_TUBB2B_PFDN1_EHD2_KIF1B_TUBB4A_PDCL3_TXNDC9_CCT6A_CCT5_HSPB8_VBP1_CCT8_AIFM1_CCT3_TSC1_TCP11L2_CCT2_TUBA1A_TUBA1C_TBCA_TCP1_TUBA3E_TUBB6_TUBB3_EML4_ISG20L2_PSMG2_CCT6B_SPATA8_PSMG1_TUBA8_EML1_TCP11L1_TUBA1B_DCX_TUBB_TUBB4B_STMN4_TBCD_FBXL3_EML6_C17orf102_STIP1_CCT8L2_PFDN2_BAG3_FBXW4_PFDN4_TBCC_PSAT1_FBXO6_TUBAL3_CAMSAP1_BBS10_KIF7_CCT4_PNPLA1_PFDN6_PSMG4_KIF5C_VKORC1L1_STMN1_CAMSAP3_VASH2_BBS12_KIF1A_TBCE_PFDN5_TUBB8_GTF2I_EML2
7	Protein ubiquitination	7.74533243960291e-31	1.02608817145522e-28	USP5_UBE2K_UBE2R2_RAD18_UBE2B_UBE2Q2_RPS27A_UBB_RNF181_HLTF_UBE2N_USP9X_RNF152_RNF144A_RNF40_UBE2G2_UBA1_WAC_UBE2D3_UBE2Z_SHPRH_UBE2A_UBE2D1_UCHL3_RNF20_UBE2G1_UBE2D2_UBE2E3_UBA52_UBE2W_UBE2L3_UBE2V2_UBC	3.81199428151755e-05	146	USP28_OTUD5_TRIP6_OTUB2_JOSD1_TTLL12_BIRC7_RNF125_STUB1_UBE2D4_ZPR1_USP5_DNPH1_TTC1_TRIM23_ZFAND5_TXNDC17_TRIM21_RNF128_USP30_MDM2_RNF38_USP2_UBE2K_FAF2_N4BP1_UFD1_UBE2R2_LNX1_CBLB_HERC5_UFSP2_KLF1_RAD18_ARRDC3_UBE2B_UBE2Q2_RNF165_RPS27A_UCHL1_USP43_UBE2L6_UBR1_UBE2Q1_UBXN1_RNF25_UBXN7_RNF169_UBB_GPR37_RNF181_HLTF_BOLL_TYMS_UBE2N_USP9X_RNF152_RNF185_RNF144A_UBE2O_TTC9C_RNF40_YOD1_RLIM_NPLOC4_UBA7_MX2_ZNRF1_ISYNA1_UBE2G2_UBA1_UBE2V1_RNF13_RNF41_UBE4B_OLFM3_UBQLN2_WAC_ZFYVE19_UBA5_MYLIP_UBE2D3_WWP2_ZRANB1_UBE2Z_DCLRE1A_MDM4_SHPRH_HDC_USP16_UFC1_UBQLN4_ZRANB2_UBE2U_UBE2A_STAMBPL1_UBR2_UBE2D1_PINK1_RNF5_NFKBIL1_UBQLN1_UCHL3_TDP2_ISG15_UFM1_ARIH1_ATXN3L_SRXN1_UFSP1_RNF20_WDR45B_UBTD2_USP8_UBE2E2_UBE2G1_USP34_UBE2D2_UBAC2_UBE2E3_UBA52_UBE2W_UBE2L3_TRIM32_NBR1_TOM1_DDX41_NEDD4_ERBIN_UBE2V2_UBR5_UBC_OTUB1_MYCBP2_CD63_UBE2J1_POTEB2_UBL7_POLI_OTUD7B_UBBP4_UNK_RAD23A_JOSD2_ATXN3_MARK1
51	HDR through Single Strand Annealing (SSA)	2.62309755380579e-30	3.33024093601927e-28	RFC2_RPA3_RPA1_HUS1_TOPBP1_NBN_WRN_RAD9A_ATRIP_MRE11_ATR_DNA2_RAD52_EXO1_RPA2_RAD50_RFC3_RAD1_RAD51_RFC4_RAD9B_RBBP8_RFC5_RAD17_RHNO1	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
51	Chromosome Maintenance	1.31442539492912e-29	1.60202167133962e-27	RFC2_RPA3_RPA1_CHTF18_LIG1_POLD3_POLA2_WRN_FEN1_POLD4_DSCC1_PIF1_PRIM1_DNA2_RPA2_POLA1_PCNA_RFC3_RFC1_RFC4_POLD1_RFC5_CHTF8_POLD2_PRIM2	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
20	Signaling by Nuclear Receptors	2.26139866462242e-29	2.65018528119404e-27	TBL1X_USF2_CAV2_FOXA1_NR1H2_RARA_CREBBP_EP300_NCOR1_HDAC3_PPARD_PGR_CARM1_RARB_ESR2_RXRG_NR5A2_USF1_ZNF217_NCOA3_RXRB_ABCA1_GPS2_GREB1_NRIP1_NCOR2_NCOA1_KDM3A_RARG_CITED1_ESR1_TBL1XR1_PRMT1_RXRA_NR1H3_CRABP2	7.29354404657717e-05	93	TFAP2D_HDAC7_TFAP2C_HDAC10_TBL1X_PDIA2_MID1_USF2_CAV2_NMI_NR1D1_FOXA1_NR1H2_RARA_NR0B2_ROR1_CREBBP_AJUBA_EP300_ZNF106_HDAC4_THRA_LYL1_PPARGC1A_NCOR1_POU4F2_ATAD2_HDAC11_HDAC3_KMT5B_PPARD_TRIM59_HNF4A_ETV4_DDX54_PGR_CARM1_NR2F1_RORC_RARB_NR1I2_SRA1_ESR2_NR4A2_PTGES2_RXRG_ESRRG_NR5A2_NR1I3_USF1_ZNF217_NCOA3_CITED4_TFAP2E_HDAC8_RXRB_ABCA1_MKX_RORB_POU4F1_TFAP2A_GPS2_GREB1_PAX3_NCOA7_JMY_THRB_DEK_GRIP1_NRIP1_NCOR2_KCTD1_ESRRA_NCOA1_PPARA_KDM3A_RARG_KCTD15_CITED1_ESR1_TBL1XR1_PRMT1_SESTD1_RXRA_ADAMTS12_FAM120B_NR4A1_CITED2_NR1H4_CALCOCO1_CHD9_NR1H3_CRABP2
45	Axon guidance	2.74563113579925e-29	3.09849558177048e-27	EPHA8_EFNB1_EFNA2_SOS2_GAB1_EFNB3_NCK2_DOK1_KALRN_EFNB2_DOK5_PIK3CA_NGEF_RASA1_EPHA1_DOK2_EPHA4_TIAM1_NRTN_MET_EFNA5_EPHB3_EPHA3_PTPN11_DOK4_FYN_GFRA1_RET_EPHB4_EPHA2_GAB2_EFNA1_EFNA3_EPHA7_VAV3_VAV2_EPHA10_SRC_EPHB2_SHC3_IRS2_DOK6_EPHA6_GRB2_CD72_EPHB1_GRB10_ARHGAP35_SHC1_GRB7_EFNA4_SEMA4D_NCK1_PIK3R1_GFRA2_LYN_FRS2_YES1_EPHA5_EPHB6	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
51	Processing of DNA double-strand break ends	1.67881111310733e-28	1.82690623629929e-26	RFC2_RPA3_RPA1_HUS1_TOPBP1_TIPIN_NBN_WRN_RAD9A_CLSPN_ATRIP_MRE11_ATR_DNA2_EXO1_RPA2_RAD50_RFC3_RAD1_RFC4_RAD9B_RBBP8_CHEK1_RFC5_RAD17_TIMELESS_RHNO1	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
51	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	5.01703067422514e-28	5.27134222909104e-26	RFC2_POLE2_RPA3_PARP2_RPA1_LIG1_POLD3_FEN1_POLD4_POLE_PARP1_RPA2_PCNA_RFC3_RFC1_RFC4_PARG_POLD1_RFC5_POLD2	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
45	Nervous system development	4.97142246503838e-27	5.04930808365731e-25	EPHA8_EFNB1_EFNA2_SOS2_GAB1_EFNB3_NCK2_DOK1_KALRN_EFNB2_DOK5_PIK3CA_NGEF_RASA1_EPHA1_DOK2_EPHA4_TIAM1_NRTN_MET_EFNA5_EPHB3_EPHA3_PTPN11_DOK4_FYN_GFRA1_RET_EPHB4_EPHA2_GAB2_EFNA1_EFNA3_EPHA7_VAV3_VAV2_EPHA10_SRC_EPHB2_SHC3_IRS2_DOK6_EPHA6_GRB2_CD72_EPHB1_GRB10_ARHGAP35_SHC1_GRB7_EFNA4_SEMA4D_NCK1_PIK3R1_GFRA2_LYN_FRS2_YES1_EPHA5_EPHB6	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
47	Regulation of TNFR1 signaling	5.27324466644446e-26	5.18308919311493e-24	TNFRSF1A_TRAF2_RIPK1_BIRC3_USP4_OTULIN_FADD_MADD_CFLAR_RNF31_TRADD_RBCK1_CASP8_CLIP3_CHUK_XIAP_TRAF1_TAX1BP1_SHARPIN_CYLD_TNF_IKBKB_BIRC2_TNFAIP3_IKBKG	0.000114875800410217	116	TNFRSF17_TNFRSF1A_USP18_TAB1_RIPK3_RIPK2_TNFRSF10A_NOD1_LTBR_TNFSF10_TNFSF9_TRAF2_TICAM1_NDFIP1_OASL_HTRA2_RIPK1_TRAF5_TNFRSF13B_NLRC5_PRKCQ_BIRC3_IFIH1_USP4_TNFRSF10B_AASDHPPT_OTULIN_BAG4_TNFRSF13C_TNFSF12_TLR3_PRDX3_NOD2_FADD_FAS_MLKL_TNFRSF10D_MADD_CFLAR_CASP2_RNF31_MALT1_FAIM2_TRIM25_TNFRSF12A_RNF135_TBK1_PIDD1_TRADD_TNFSF13_MAP4K4_STK39_RBCK1_TNFRSF10C_CASP8_PELI1_MAP3K5_CLIP3_TIFA_MAP3K3_TAB2_FASLG_MAP3K7_TNFRSF6B_CHUK_BCL10_CD40LG_ZBP1_XIAP_CD40_C9orf78_CAP1_TRAF1_TNFSF15_UGCG_TNFSF13B_TNFRSF1B_TNFRSF25_TAB3_DDX58_SQSTM1_TANK_FAF1_TAX1BP1_TRIM40_CARD11_SHARPIN_MAP3K1_CARD10_RAD54L2_NLRX1_CYLD_DIABLO_TNF_MAVS_LTA_LTB_NSMAF_BIRC8_SPATA2_AZI2_MAP3K6_TNIP3_IKBKB_TRAF6_CRADD_IKBKE_ERC1_TNFSF14_BIRC2_TNFRSF9_RTEL1-TNFRSF6B_TNFAIP3_MAP3K14_NR2C2_IKBKG
51	G2/M DNA damage checkpoint	6.41951986761188e-26	6.11258657394168e-24	RFC2_RPA3_RPA1_HUS1_TOPBP1_NBN_WRN_RAD9A_ATRIP_MRE11_ATR_DNA2_EXO1_RPA2_RAD50_RFC3_RAD1_RFC4_RAD9B_RBBP8_CHEK1_RFC5_RAD17_RHNO1	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
45	MAPK1/MAPK3 signaling	8.803778151794e-26	8.12882182682313e-24	IL2RB_HGF_IL2_IL5_FLT3_PDGFRA_PDGFRB_PIK3CA_RASA1_KIT_IL3_CSF2_NRTN_IRS1_MET_IL3RA_PDGFB_PTPN11_JAK1_PDGFA_FYN_GFRA1_RET_IL6R_FRS3_SRC_IL2RG_SHC3_IRS2_IL2RA_TEK_JAK2_GRB2_LAT_CSF2RB_JAK3_CSF2RA_SHC1_IL5RA_PIK3R1_ANGPT1_GFRA2_TYK2_FRS2_FLT3LG	0.0045877832331996	212	LCP2_CD22_EPHA8_EFNB1_EFNA2_ST13_IL2RB_SOS2_GAB1_CD79A_EPOR_HGF_BLNK_EFNB3_IL2_IL23A_IFNG_IL12B_IL4_IL5_NCK2_DOK1_KALRN_FLT3_IL9R_SPHK2_EFNB2_GDF15_KIDINS220_PDGFRA_BLK_LRPPRC_PDGFRB_ATF1_IL12RB2_DNAJA3_DOK5_A1BG_GRB14_PIK3CA_CBL_NGEF_TXK_IL21_STAT3_TSPAN3_IGF1R_CBLC_RASA1_IL9_EPHA1_DOK2_NTRK2_MS4A1_EPHA4_MARS2_GRAP_TIAM1_KIT_FCER1G_IFNGR2_SHF_STAT5B_IL15_IL3_CSF2_INPPL1_CLEC4E_STAT6_CRK_CLEC7A_NRTN_IL12A_BCR_INSR_IRS1_GP6_PTPN2_TNS3_LEP_GH1_ANGPT2_STAT2_MET_SH2B1_IL23R_IL3RA_EFNA5_SOCS1_SOCS3_PDGFB_LEPR_EPHB3_GH2_BTLA_PCP2_EPHA3_LCK_IL21R_GRAP2_PTPN11_STAT5A_JAK1_GFRAL_DOK4_SPRY4_SH2B3_CRKL_PDGFA_FYN_GFRA1_RET_TNFRSF14_BMX_EPHB4_EPHA2_FCGR2B_NTRK3_STAT1_GAB2_ARHGEF15_SAMD5_NPHS2_IFNGR1_FCER1A_INSRR_EFNA1_EFNA3_IL6R_EPHA7_VAV3_PTPN1_IL13RA1_VAV2_IRS4_RAPGEF1_FRS3_EPHA10_SRC_FGR_IL2RG_EPHB2_SYK_SHC3_IRS2_PRUNE2_IL2RA_TEK_TEC_JAK2_ANGPT4_CLEC6A_DOK6_ALK_EPHA6_STAT4_GRB2_CD79B_LAT_IL4R_ETV6_CD72_IRF9_IL15RA_INS_PTK2B_EPHB1_GRB10_SIRPA_CSF2RB_BCL6_ARHGAP35_PTPN6_JAK3_SLA_CSF2RA_ITK_SHC1_GRB7_INPP5D_LAX1_CISH_IL5RA_MUC20_EFNA4_IL31RA_SEMA4D_NCK1_PARP14_PDGFC_DAPP1_PIK3R1_ANGPT1_GFRA2_LYN_TYK2_MYO18A_SH2B2_CLEC4C_HCK_FRS2_PTPN21_YES1_MAP4K1_FLT3LG_IL12RB1_VAV1_EPHA5_SOCS2_EPHB6_GHR_BTK
51	Base Excision Repair_AND_Resolution of Abasic Sites (AP sites)	1.08253158236371e-25	9.70139332783011e-24	RFC2_POLE2_RPA3_PARP2_RPA1_LIG1_POLD3_FEN1_POLD4_POLE_PARP1_RPA2_PCNA_RFC3_RFC1_RFC4_PARG_POLD1_RFC5_POLD2	1.48909973865085e-05	85	RFC2_DMC1_POLE2_CHRAC1_RPA3_POLK_MAD2L2_HELB_PARP2_RPA1_MACROD1_REV1_HUS1_BACH1_TOPBP1_TIPIN_CHTF18_LIG1_POLD3_ZRANB3_NBN_POLA2_MDP1_ETAA1_UHRF2_CEP164_SPRTN_WRN_FEN1_DONSON_RAD9A_POLD4_CLSPN_ATAD5_PRIMPOL_RCHY1_DSCC1_POLE_ATRIP_MRE11_PIF1_TOP1MT_PURA_RAD54B_ATR_CDAN1_ZBTB14_SMARCAL1_PRIM1_DNA2_RAD52_REV3L_RFWD3_EXO1_PARP1_CHD1L_RAD54L_POLH_RPA4_RPA2_RAD50_POLA1_PCNA_FBH1_RFC3_HUS1B_RFC1_RAD1_RAD51_RFC4_RAD9B_PURB_RBBP8_PARG_RPAIN_CHEK1_POLD1_RFC5_CHTF8_RAD17_POLG2_TIMELESS_RHNO1_POLD2_PRIM2
75	Inactivation of APC/C via direct inhibition of the APC/C complex_AND_Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components_AND_Mitotic Spindle Checkpoint	1.21518878997638e-25	1.05790864087372e-23	ANAPC5_UBE2S_BUB1B_MAD2L1_UBE2E1_ANAPC2_ANAPC1_UBE2C_ANAPC11_CDC16_BUB3_CDC20_CDC26_CDC23_ANAPC7_ANAPC4_CDC27_ANAPC15_ANAPC16_ANAPC10	3.04419274389876e-05	95	TRIP13_CBX7_L3MBTL2_DECR1_FBXO5_PCGF1_SCML2_PHC2_ESPL1_USP44_BARD1_CDH1_ANAPC5_EED_UBE2S_MECOM_MIER2_ASXL3_CBX8_CBX4_BUB1B_MAD2L1_UBE2E1_CBX2_ANAPC2_SUZ12_ZFP42_SCMH1_DEF6_EZH1_YAF2_FOXK1_SHMT2_CBX3_ANAPC1_BRAT1_JARID2_AUTS2_MORC4_MBD6_FBRS_UBE2C_ANAPC11_BABAM1_CDC16_PCGF3_NEK2_BAP1_BUB3_BRCC3_PCGF6_MTF2_CDC20_CDC26_PHF1_RING1_ASXL1_CSNK2B_BMI1_KDM2B_BCOR_SCML1_NAP1L4_CDC20B_PTTG1_CDC23_AEBP2_ASXL2_CBX6_MBD5_YY2_UBAP2L_ANAPC7_FBRSL1_EWSR1_CFAP97_MAD2L1BP_EHMT1_BRCA1_RYBP_PHC3_ANAPC13_ANAPC4_CDC27_BCORL1_CUL7_ANAPC15_PHC1_PCGF5_COMMD3-BMI1_CSNK2A3_ANAPC16_ANAPC10_PCGF2_PHF19
